DataHora,Municipio,Bioma,Latitude,Longitude,FRP
2026/09/06 16:39:00,SÃO BERNARDO,Cerrado,-3.14517,-42.30035,10.7
2026/09/06 16:39:00,TUTÓIA,Cerrado,-3.09572,-42.61773,6.4
2026/09/06 16:39:00,SERRANO DO MARANHÃO,Amazônia,-1.79171,-44.93913,4.1
2026/09/06 16:39:00,SANTANA DO MARANHÃO,Cerrado,-3.22341,-42.83381,11.1
2026/09/06 16:39:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.36749,-43.0707,13.0
2026/09/06 16:39:00,SANTANA DO MARANHÃO,Cerrado,-3.19102,-42.63292,2.3
2026/09/06 16:39:00,IGARAPÉ DO MEIO,Amazônia,-3.6426,-45.19698,6.9
2026/09/06 16:39:00,BARREIRINHAS,Cerrado,-2.97115,-42.88328,4.4
2026/09/06 16:39:00,HUMBERTO DE CAMPOS,Cerrado,-2.86736,-43.46447,3.8
2026/09/06 16:39:00,CAJARI,Amazônia,-3.4806,-45.09721,2.9
2026/09/06 16:39:00,SANTANA DO MARANHÃO,Cerrado,-3.19205,-42.63617,2.0
2026/09/06 16:39:00,ANAPURUS,Cerrado,-3.40761,-43.23398,6.1
2026/09/06 16:39:00,CARUTAPERA,Amazônia,-1.24151,-46.02818,6.6
2026/09/06 16:39:00,RAPOSA,Amazônia,-2.46281,-44.14788,2.7
2026/09/06 16:39:00,CAJARI,Amazônia,-3.49299,-45.11008,3.9
2026/09/06 16:39:00,CÂNDIDO MENDES,Amazônia,-1.76388,-45.82706,7.1
2026/09/06 16:39:00,SANTANA DO MARANHÃO,Cerrado,-3.14659,-42.49439,5.9
2026/09/06 16:39:00,ICATU,Amazônia,-2.67378,-43.96965,34.3
2026/09/06 16:39:00,ALCÂNTARA,Amazônia,-2.44934,-44.66433,4.1
2026/09/06 16:39:00,CACHOEIRA GRANDE,Cerrado,-3.12487,-43.84427,7.8
2026/09/06 16:39:00,SÃO BERNARDO,Cerrado,-3.14383,-42.29877,16.2
2026/09/06 16:39:00,APICUM-AÇU,Amazônia,-1.61887,-45.09132,8.4
2026/09/06 16:39:00,BACURI,Amazônia,-1.84566,-45.15492,3.6
2026/09/06 16:39:00,BARREIRINHAS,Cerrado,-2.82329,-42.82962,3.1
2026/09/06 16:39:00,TURIAÇU,Amazônia,-1.61588,-45.45883,7.3
2026/09/06 16:39:00,BACABEIRA,Amazônia,-3.03827,-44.41083,3.5
2026/09/06 16:39:00,IGARAPÉ DO MEIO,Amazônia,-3.64315,-45.20056,6.3
2026/09/06 16:39:00,PRESIDENTE VARGAS,Cerrado,-3.43318,-44.05726,3.7
2026/09/06 16:39:00,MORROS,Cerrado,-3.18329,-43.71116,11.5
2026/09/06 16:39:00,SERRANO DO MARANHÃO,Amazônia,-1.67861,-44.9561,25.6
2026/09/06 16:39:00,URBANO SANTOS,Cerrado,-3.30816,-43.2918,8.1
2026/09/06 16:39:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.31775,-42.97037,3.8
2026/09/06 16:39:00,MORROS,Cerrado,-3.17972,-43.71172,6.5
2026/09/06 16:39:00,CURURUPU,Amazônia,-1.86878,-44.68751,3.5
2026/09/06 16:39:00,MORROS,Cerrado,-3.19045,-43.71005,9.4
2026/09/06 16:39:00,CACHOEIRA GRANDE,Cerrado,-3.13198,-43.84318,4.6
2026/09/06 17:22:00,ALTO PARNAÍBA,Cerrado,-9.8479,-46.29536,11.1
2026/09/06 17:22:00,ALTO PARNAÍBA,Cerrado,-9.84805,-46.29692,9.8
2026/09/06 17:22:00,CAROLINA,Cerrado,-7.24088,-47.54574,7.0
2026/09/06 17:22:00,LORETO,Cerrado,-7.47692,-45.45356,12.4
2026/09/06 17:22:00,CAROLINA,Cerrado,-7.24416,-47.54337,8.9
2026/09/06 17:22:00,ALTO PARNAÍBA,Cerrado,-9.849,-46.30182,9.8
2026/09/06 17:22:00,ALTO PARNAÍBA,Cerrado,-9.84881,-46.30028,11.1
2026/09/06 17:22:00,FERNANDO FALCÃO,Cerrado,-6.06168,-45.55634,4.3
2026/09/06 17:22:00,LORETO,Cerrado,-7.4758,-45.44758,13.4
2026/09/06 17:22:00,ALTO PARNAÍBA,Cerrado,-9.85517,-46.30091,9.8
2026/09/06 17:24:00,GRAJAÚ,Cerrado,-5.53752,-45.75837,4.4
2026/09/06 17:24:00,ALTO ALEGRE DO PINDARÉ,Amazônia,-4.08218,-46.14793,16.0
2026/09/06 17:24:00,JENIPAPO DOS VIEIRAS,Cerrado,-5.50631,-45.55039,9.9
2026/09/06 18:00:00,HUMBERTO DE CAMPOS,Cerrado,-2.88963,-43.547,75.6
2026/09/06 18:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.20767,-42.99025,103.0
2026/09/06 18:00:00,HUMBERTO DE CAMPOS,Cerrado,-2.87857,-43.5561,72.0
2026/09/06 18:00:00,SÃO BERNARDO,Cerrado,-3.15507,-42.31456,48.1
2026/09/06 18:00:00,HUMBERTO DE CAMPOS,Cerrado,-2.8474,-43.56046,31.3
2026/09/06 18:00:00,SÃO BERNARDO,Cerrado,-3.14427,-42.31133,72.6
2026/09/06 18:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,60.9
2026/09/06 19:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,90.6
2026/09/06 19:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,81.0
2026/09/06 19:10:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,99.0
2026/09/06 19:10:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,303.3
2026/09/06 19:15:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2,-42.95,
2026/09/06 19:15:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2,-43.0,
2026/09/06 19:20:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,385.0
2026/09/06 19:20:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,77.2
2026/09/06 19:20:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,190.7
2026/09/06 19:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,130.3
2026/09/06 19:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,77.8
2026/09/06 19:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2135,-42.9998,104.5
2026/09/06 19:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,402.9
2026/09/06 19:40:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,97.3
2026/09/06 19:40:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,325.1
2026/09/06 19:40:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2135,-42.9998,92.8
2026/09/06 19:40:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,180.9
2026/09/06 19:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,76.8
2026/09/06 19:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2135,-42.9998,131.8
2026/09/06 19:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,387.0
2026/09/06 19:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,121.6
2026/09/06 20:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,236.4
2026/09/06 20:00:00,BURITICUPU,Amazônia,-4.6655,-46.3196,78.8
2026/09/06 20:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2137,-42.953,66.9
2026/09/06 20:00:00,MATÕES,Cerrado,-5.3384,-43.716,124.4
2026/09/06 20:00:00,TUNTUM,Cerrado,-5.5911,-44.8004,90.5
2026/09/06 20:00:00,TUNTUM,Cerrado,-5.5724,-44.8017,87.7
2026/09/06 20:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,128.6
2026/09/06 20:00:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2135,-42.9998,79.8
2026/09/06 20:00:00,BURITICUPU,Amazônia,-4.6469,-46.3206,212.2
2026/09/06 20:00:00,BURITICUPU,Amazônia,-4.647,-46.2984,160.4
2026/09/06 20:10:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,114.9
2026/09/06 20:10:00,FERNANDO FALCÃO,Cerrado,-6.4626,-45.6411,89.5
2026/09/06 20:10:00,BURITICUPU,Amazônia,-4.6469,-46.3206,100.7
2026/09/06 20:10:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,175.0
2026/09/06 20:10:00,BURITICUPU,Amazônia,-4.647,-46.2984,99.7
2026/09/06 20:20:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,174.8
2026/09/06 20:20:00,JATOBÁ,Cerrado,-5.8208,-44.2117,123.2
2026/09/06 20:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,63.9
2026/09/06 20:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,132.9
2026/09/06 20:40:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,107.3
2026/09/06 20:50:00,BURITICUPU,Amazônia,-4.516,-46.4165,97.1
2026/09/06 20:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.195,-42.9772,65.0
2026/09/06 20:50:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,129.3
2026/09/06 21:00:00,BURITICUPU,Amazônia,-4.5161,-46.3943,92.5
2026/09/06 21:00:00,BURITICUPU,Amazônia,-4.516,-46.4165,169.4
2026/09/06 21:15:00,SÃO DOMINGOS DO MARANHÃO,Cerrado,-5.49,-44.41,
2026/09/06 21:30:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2136,-42.9764,65.9
2026/09/06 21:40:00,GRAJAÚ,Cerrado,-5.9024,-45.5481,104.4
2026/09/06 21:40:00,GRAJAÚ,Cerrado,-5.8837,-45.5494,89.0
2026/09/06 21:40:00,BURITICUPU,Amazônia,-4.5161,-46.3943,79.4
2026/09/06 21:40:00,BURITICUPU,Amazônia,-4.516,-46.4165,107.1
2026/09/06 21:50:00,CAXIAS,Cerrado,-4.8578,-42.9801,83.8
2026/09/06 21:50:00,GRAJAÚ,Cerrado,-5.9024,-45.5481,97.1
2026/09/06 21:50:00,CAXIAS,Cerrado,-4.858,-42.9566,104.1
2026/09/06 23:10:00,ALDEIAS ALTAS,Cerrado,-4.554,-43.605,65.7
2026/09/06 23:26:00,MIRADOR,Cerrado,-6.5642,-44.77674,12.7
2026/09/06 23:26:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.21209,-42.97819,22.6
2026/09/06 23:26:00,SANTA QUITÉRIA DO MARANHÃO,Cerrado,-3.2029,-42.97943,13.1
2026/09/06 23:26:00,GRAJAÚ,Cerrado,-5.89634,-45.54595,21.4
