id_municipio,ano,populacao
2111052,2016,10735
2112407,2016,36939
2102903,2017,23768
2109601,2017,40532
2109700,2017,5677
2111250,2017,7382
2102150,2018,10098
2105609,2018,15586
2108504,2018,32626
2101772,2019,11585
2102101,2019,35410
2106672,2019,8913
2107001,2019,9470
2108504,2019,32673
2110609,2019,28017
2103554,2020,15327
2107100,2020,18952
2110237,2020,11200
2104057,2021,35104
2106359,2021,7387
2110302,2021,14709
2104305,2022,10455
2104404,2022,17701
2110237,2022,10995
2100832,2023,17815
2106607,2023,33344
2108058,2023,17327
2111706,2023,20033
2111748,2023,10457
2100873,2002,11423
2102556,2002,12433
2103604,2002,59462
2105708,2002,42057
2106409,2002,12637
2110278,2002,10672
2102325,2003,58689
2106326,2003,16390
2107605,2003,17934
2109759,2003,6448
2112274,2003,5738
2100154,2004,10636
2102036,2004,21386
2102606,2004,18054
2105351,2004,12652
2103554,2005,12795
2103703,2005,34520
2109551,2005,7089
2105153,2006,11194
2108207,2006,40230
2110658,2006,6751
2111763,2006,14753
2100055,2007,101882
2109239,2007,6302
2110708,2007,34363
2111409,2007,21065
2103174,2008,19126
2111201,2008,149153
2102077,2009,14787
2104305,2009,9964
2106409,2009,14762
2109205,2009,11444
2110302,2009,14511
2111748,2009,10176
2112209,2009,153686
2107704,2010,20385
2109551,2010,7390
2103505,2011,39692
2106409,2011,15304
2109304,2011,10882
2111003,2011,20268
2103109,2012,10473
2110500,2012,41578
2111763,2012,14737
2104099,2013,17589
2105500,2013,24481
2107803,2013,33736
2109056,2014,6153
2103158,2015,11798
2109205,2015,11813
2111904,2015,10640
2102903,2016,23566
2111508,2016,40322
2112209,2016,167153
2101301,2017,17264
2103406,2017,46104
2104602,2017,14276
2105609,2017,15615
2106607,2017,33141
2108108,2017,20996
2109007,2017,23108
2111201,2017,204311
2111607,2017,18551
2111748,2017,10449
2101251,2018,16525
2102556,2018,13085
2104057,2018,35729
2107357,2018,16681
2100600,2019,38901
2100873,2019,12547
2104651,2019,10989
2105203,2019,10636
2110807,2019,4635
2102325,2020,60575
2111102,2020,25905
2100907,2021,41359
2102002,2021,35675
2102507,2021,17294
2103554,2021,15309
2109239,2021,5110
2100055,2022,110516
2104073,2022,8280
2106805,2022,14384
2110302,2022,14686
2101509,2023,19385
2104099,2023,18154
2104800,2023,75640
2107803,2023,32454
2100154,2002,10311
2104057,2002,26153
2105302,2002,243344
2109551,2002,6878
2109759,2002,6339
2111763,2002,14779
2103174,2003,17351
2111607,2003,16013
2101251,2004,12291
2102077,2004,13330
2106300,2004,15590
2108009,2004,16769
2110005,2004,70807
2110104,2004,22906
2114007,2004,48470
2102556,2005,12947
2103109,2005,10285
2108058,2005,13054
2111078,2006,16542
2106003,2007,11439
2106409,2007,14140
2109304,2007,10418
2109403,2007,13383
2111748,2007,9884
2106003,2008,11484
2107456,2008,12701
2107803,2008,33603
2108603,2008,76925
2109056,2008,6195
2109452,2008,24307
2101251,2009,14379
2102804,2009,24190
2103802,2009,22917
2104628,2009,7399
2111409,2009,20474
2111763,2009,14682
2103307,2010,120013
2107803,2010,33829
2111102,2010,25007
2112209,2010,155383
2112407,2010,34035
2105609,2011,15777
2105708,2011,46752
2108058,2011,14619
2109403,2011,14149
2112209,2011,157089
2102606,2012,19227
2103174,2012,19355
2105153,2012,12887
2108058,2012,14920
2110401,2012,18272
2112100,2012,28449
2112506,2012,53796
2114007,2012,49097
2101301,2013,17616
2102325,2013,65754
2104404,2014,17764
2105153,2014,13241
2111631,2014,6122
2111953,2014,5411
2102200,2015,28786
2105658,2015,5087
2111300,2015,1057111
2108306,2016,35185
2109601,2016,40572
2100832,2017,16750
2102358,2017,14286
2104404,2017,17777
2105104,2017,25957
2106201,2017,7011
2111003,2017,19894
2111722,2017,10715
2101707,2018,63534
2104404,2018,17772
2105500,2018,25067
2107258,2018,5146
2109304,2018,11033
2111706,2018,20627
2112407,2018,37581
2103703,2019,33042
2104628,2019,7364
2106359,2019,7538
2100600,2020,38838
2102077,2020,13261
2105708,2020,46613
2110104,2020,24757
2100600,2021,38755
2105476,2021,17241
2107902,2021,17786
2109007,2021,24028
2101707,2022,66429
2105476,2022,17337
2100477,2023,26883
2105104,2023,25419
2105302,2023,283028
2105906,2023,15164
2107704,2023,18778
2109056,2023,6105
2112233,2023,22954
2100303,2002,20343
2103554,2003,12135
2106508,2003,20612
2103125,2004,7046
2105658,2004,5759
2106631,2004,9723
2109759,2004,6570
2111532,2004,11502
2104008,2005,19824
2106003,2005,11335
2100907,2006,41010
2101608,2006,81168
2106201,2006,6297
2107803,2006,33233
2110856,2006,9186
2111409,2006,21362
2112407,2006,33382
2100436,2007,24442
2107803,2007,33420
2108900,2007,22196
2110500,2007,38423
2112100,2007,28404
2100402,2008,7365
2102358,2008,15498
2105906,2008,15491
2102036,2009,27394
2103554,2009,14180
2104206,2009,17394
2112456,2009,21478
2108504,2010,31530
2109452,2010,25888
2112852,2010,11239
2112902,2010,31640
2103752,2011,12681
2109106,2011,45256
2111201,2011,162840
2103703,2012,33115
2104552,2012,16267
2107506,2012,108937
2111052,2012,10953
2102002,2013,39277
2103703,2013,33110
2111250,2013,7538
2100436,2014,25647
2100550,2014,6762
2102325,2014,65122
2103125,2014,7899
2104305,2014,10448
2109601,2014,40519
2101806,2015,5539
2101939,2015,5806
2103752,2015,13429
2104552,2015,17046
2107456,2015,13670
2110302,2015,14631
2112001,2015,8376
2112506,2015,54532
2103901,2016,10837
2105153,2016,13573
2105989,2016,7144
2107001,2016,9504
2109759,2016,7163
2102200,2017,29363
2102507,2017,17947
2103901,2017,10798
2106706,2017,21301
2110658,2017,7652
2101731,2018,8008
2101939,2019,5912
2104008,2019,18815
2105658,2019,5210
2110302,2019,14715
2104099,2020,18147
2109007,2020,23823
2109239,2020,5256
2105203,2021,10603
2105609,2021,15483
2111789,2021,10388
2112456,2021,30710
2109551,2022,7633
2109601,2022,40088
2111953,2022,5164
2112001,2022,8985
2100055,2023,110521
2103604,2023,61632
2106409,2023,17413
2111573,2023,5856
2112852,2023,10658
2112902,2023,31941
2101905,2002,20927
2103109,2002,10215
2104677,2002,27438
2107803,2002,32535
2109601,2002,36511
2111532,2002,11334
2112506,2002,44792
2101939,2003,5266
2104081,2003,5960
2111532,2003,11422
2111672,2003,5119
2111805,2003,16223
2105989,2004,6339
2107357,2004,18175
2112233,2004,19178
2104552,2005,13372
2105658,2005,5624
2106631,2005,10333
2109056,2005,6345
2110104,2005,23144
2100303,2006,22108
2103554,2006,13150
2107902,2006,16771
2108702,2006,23373
2109304,2006,10268
2112605,2006,26469
2102754,2007,10772
2109759,2007,6909
2110609,2007,25831
2110807,2007,4942
2100832,2008,14540
2104602,2008,13869
2112209,2008,151864
2101772,2009,10228
2102101,2009,33145
2106201,2009,6460
2107100,2009,17643
2100550,2010,6426
2104057,2010,35912
2106375,2010,13570
2112100,2010,28466
2104602,2011,14057
2109270,2011,17375
2111805,2011,17222
2100402,2012,7457
2102101,2012,34286
2102200,2012,27717
2104404,2012,17723
2109403,2012,14210
2110039,2012,24161
2100105,2013,6081
2103125,2013,7945
2111300,2013,1045181
2111953,2013,5444
2103554,2014,15040
2111250,2014,7511
2104651,2015,10830
2105302,2015,262565
2105450,2015,8431
2109551,2015,7545
2109759,2015,7196
2111052,2015,10802
2111722,2015,11275
2103158,2016,11910
2107456,2016,13744
2108702,2016,22752
2113009,2016,31803
2100303,2017,24404
2100808,2017,14341
2101251,2017,16349
2102408,2017,10842
2105906,2017,15598
2107407,2017,18763
2107456,2017,13785
2112852,2017,11111
2105476,2018,16810
2105922,2018,10997
2110005,2018,65163
2110039,2018,24849
2112233,2018,22197
2105989,2019,7209
2111532,2019,13931
2100154,2020,12356
2105906,2020,15442
2105989,2020,7230
2109270,2020,17975
2109759,2020,7017
2110302,2020,14729
2112274,2020,5761
2104305,2021,10466
2107209,2021,14219
2102358,2022,13512
2104008,2022,18790
2104909,2022,10767
2107308,2022,4466
2107357,2022,15205
2111904,2022,10535
2104404,2023,17634
2104552,2023,18734
2106326,2023,21551
2106375,2023,14092
2110237,2023,10869
2103307,2002,118055
2105922,2002,10858
2107258,2002,4233
2107902,2002,15845
2114007,2002,47823
2101350,2003,5027
2102606,2003,17881
2106409,2003,12917
2111052,2003,10929
2111722,2003,9638
2100055,2004,98180
2100907,2004,39693
2102507,2004,18128
2110658,2004,6643
2111102,2004,24266
2112100,2004,28223
2100873,2005,12546
2102036,2005,22546
2105153,2005,10861
2107803,2005,33019
2108207,2005,40369
2110401,2005,17359
2112001,2005,7146
2100055,2006,100690
2103604,2006,61103
2109551,2006,7160
2110039,2006,23104
2102325,2007,63880
2103174,2007,18813
2103505,2007,39002
2104057,2007,32373
2104651,2007,10391
2110237,2007,10950
2111631,2007,6985
2101103,2008,11324
2103000,2008,155479
2103257,2008,13623
2104008,2008,18914
2106904,2008,30511
2102150,2009,11309
2103125,2009,7861
2105302,2009,247580
2110237,2009,11548
2102036,2010,28294
2102754,2010,10785
2108256,2010,22684
2107308,2011,4656
2110807,2011,4785
2101772,2012,10587
2101939,2012,5726
2104057,2012,36485
2104073,2012,8212
2105476,2012,16067
2112605,2012,30318
2112704,2012,50144
2105922,2013,11030
2108306,2013,35666
2110500,2013,42124
2112407,2013,35501
2112456,2014,25384
2103125,2015,7846
2105476,2015,16453
2108306,2015,35364
2111250,2015,7473
2105203,2016,10666
2105948,2016,9050
2106607,2016,33050
2108454,2016,21612
2100550,2017,7012
2102002,2017,37559
2109106,2017,46110
2112209,2017,169118
2106102,2018,11923
2106326,2018,20825
2109908,2018,87368
2110302,2018,14683
2111763,2018,15035
2112605,2018,32749
2102358,2019,14008
2103109,2019,10571
2104404,2019,17782
2101103,2020,12105
2101806,2020,5612
2102101,2020,35424
2103109,2020,10567
2105948,2020,9072
2107209,2020,14158
2111052,2020,10457
2112456,2020,30021
2100808,2021,14238
2102903,2021,24475
2104800,2021,73900
2105153,2021,14144
2105450,2021,7855
2107357,2021,15579
2112902,2021,32111
2101970,2022,7769
2109205,2022,11678
2110708,2022,35278
2112506,2022,55087
2101400,2023,104507
2102200,2023,30596
2102507,2023,16889
2110856,2023,9308
2104107,2002,12251
2110203,2002,25387
2110302,2002,14749
2112456,2002,17875
2101202,2003,97265
2103000,2003,150325
2105450,2003,6200
2106102,2003,10846
2108306,2003,33426
2110856,2003,8260
2111789,2003,9035
2109502,2004,21229
2110203,2004,27238
2103406,2005,46183
2104081,2005,6770
2111532,2005,11580
2100105,2006,5476
2101509,2007,16994
2104073,2007,8122
2106201,2007,6354
2108603,2007,76293
2100808,2008,13403
2102150,2008,11690
2104099,2008,16741
2108454,2008,20757
2109759,2008,7020
2111573,2008,4313
2112506,2008,51241
2112704,2008,48218
2102374,2009,8328
2106508,2009,21934
2106805,2009,14315
2109270,2009,17004
2109908,2009,83314
2106326,2010,19103
2106359,2010,7925
2108058,2010,14346
2108108,2010,20649
2111201,2010,158041
2100055,2011,105655
2100402,2011,7505
2105351,2011,14293
2108801,2011,17687
2109759,2011,7224
2110658,2011,7040
2101400,2012,85855
2105963,2012,10724
2107258,2012,4992
2108108,2012,20756
2108603,2012,79762
2110005,2012,70287
2111003,2012,20249
2111409,2012,19982
2101905,2013,20998
2103257,2013,13855
2106102,2013,11674
2107209,2013,13096
2109239,2013,6259
2109700,2013,5596
2101350,2014,5413
2101970,2014,7400
2102606,2014,19526
2106300,2014,17108
2108405,2014,13525
2103802,2015,23331
2106359,2015,7795
2106508,2015,22541
2107209,2015,13539
2111672,2015,5663
2112274,2015,5794
2107506,2016,122842
2111953,2016,5365
2103158,2017,12015
2103604,2017,62763
2105989,2017,7161
2110807,2017,4668
2111052,2018,10594
2111201,2018,212172
2104552,2019,17978
2105104,2019,25853
2105450,2019,8063
2105948,2019,9068
2107605,2019,20823
2112605,2019,33012
2102556,2020,12938
2105609,2020,15531
2108207,2020,39144
2108504,2020,32692
2108603,2020,85882
2100956,2021,27621
2102309,2021,23252
2110039,2021,24919
2110856,2021,9538
2100154,2022,12409
2100956,2022,27122
2101731,2022,8451
2104800,2022,74772
2106375,2022,14115
2108009,2022,19224
2108900,2022,17983
2110005,2022,61214
2114007,2022,43321
2100956,2023,26634
2102002,2023,34567
2110500,2023,47610
2112209,2023,180821
2101707,2002,43474
2105609,2003,15536
2111631,2003,8144
2101970,2004,5660
2106375,2004,10639
2108108,2004,20561
2108256,2004,20050
2109403,2004,12568
2101970,2005,5906
2109700,2005,5516
2102101,2006,31572
2103257,2006,13301
2104701,2006,6272
2111102,2006,24508
2112100,2006,28349
2100550,2008,6305
2105450,2008,7916
2105658,2008,5202
2105922,2008,11015
2106102,2008,11382
2109601,2008,39339
2112274,2008,5701
2101301,2009,17743
2101806,2009,5509
2102903,2009,21747
2103901,2009,10706
2104552,2009,15276
2105104,2009,25216
2108058,2009,14092
2112407,2009,33796
2100873,2010,14243
2103109,2010,10424
2106755,2010,24450
2100436,2011,25617
2109239,2011,6494
2110302,2011,14480
2111763,2011,14689
2112100,2011,28447
2113009,2011,31375
2101350,2012,5386
2104099,2012,17494
2104701,2012,6208
2106672,2012,8355
2109205,2012,11741
2111508,2012,39802
2101103,2013,11744
2110658,2013,7227
2102804,2014,24424
2103208,2014,77490
2105302,2014,259570
2108702,2014,22654
2111078,2014,17683
2100550,2015,6855
2107100,2015,18587
2101103,2016,11977
2104628,2016,7400
2105104,2016,25980
2106375,2016,13829
2108207,2016,39583
2111789,2016,10127
2112233,2016,21826
2105203,2017,10655
2108256,2017,24373
2111573,2017,5159
2103000,2018,162711
2107704,2018,19459
2109106,2018,46227
2100550,2019,7150
2100907,2019,42001
2111706,2019,20540
2106755,2020,24875
2107357,2020,15955
2109700,2020,5715
2111250,2020,7289
2112233,2020,22594
2104701,2021,6221
2105401,2021,63055
2111763,2021,15100
2112506,2021,55105
2102002,2022,35133
2103000,2022,163569
2105708,2022,46296
2109759,2022,6917
2112274,2022,5698
2112803,2022,52911
2112902,2022,32035
2100808,2023,14149
2102150,2023,9492
2105427,2023,23152
2112506,2023,55060
2101202,2002,96843
2101301,2002,16839
2104909,2002,13136
2105989,2002,6128
2107308,2002,4709
2111052,2002,10902
2100105,2003,5140
2101731,2003,5813
2102374,2003,7840
2102507,2003,17991
2104206,2003,17206
2107100,2003,16029
2108801,2003,16163
2112209,2003,141690
2112233,2003,18987
2102408,2004,10329
2108801,2004,16336
2110609,2004,24836
2111573,2004,4208
2102358,2005,15926
2103208,2005,68123
2104602,2005,13582
2106359,2005,7659
2111078,2005,16317
2101400,2006,74168
2104651,2006,10396
2107209,2006,10708
2111573,2006,4262
2111904,2006,10623
2104206,2007,17314
2106631,2007,11575
2109809,2007,36148
2110658,2007,6812
2111805,2007,16835
2100600,2008,37350
2101970,2008,6638
2106706,2008,20656
2109304,2008,10562
2111029,2008,16668
2111789,2008,9482
2112233,2008,20111
2100477,2009,32322
2100907,2009,42805
2105351,2009,14010
2109106,2009,44777
2111102,2009,24910
2112852,2009,10925
2101772,2010,10328
2104107,2010,12353
2105906,2010,15622
2110278,2010,13762
2111789,2010,9653
2101103,2011,11574
2101707,2011,55631
2104099,2011,17376
2105658,2011,4974
2106102,2011,11558
2110278,2011,13957
2100808,2012,14210
2103554,2012,14805
2105708,2012,46834
2100600,2013,38816
2104305,2013,10426
2102408,2014,10880
2109551,2014,7521
2112407,2014,36015
2104008,2015,18664
2109239,2015,5984
2103307,2016,121033
2104404,2016,17781
2104552,2016,17289
2105500,2016,24891
2112605,2016,32126
2100873,2017,13015
2102804,2017,24619
2105401,2017,63618
2105948,2017,9054
2111532,2017,13542
2102358,2018,14139
2104206,2018,17539
2105427,2018,24187
2105963,2018,11344
2109601,2018,40470
2110807,2018,4650
2111029,2018,14127
2111573,2018,5290
2112100,2018,28110
2102754,2019,11485
2105005,2019,27110
2107100,2019,18907
2107506,2019,134034
2103901,2020,10676
2107902,2020,17842
2109106,2020,46490
2111607,2020,18893
2101202,2021,106951
2101905,2021,20418
2105401,2022,62782
2101608,2023,87633
2102101,2023,35337
2111409,2023,18349
2105203,2002,9850
2105450,2002,5879
2107209,2002,9148
2108454,2002,18668
2109452,2002,19016
2103901,2003,10126
2104651,2003,10437
2104057,2004,28507
2105450,2004,6522
2106102,2004,10973
2109056,2004,6397
2111631,2004,7845
2112209,2004,143810
2112852,2004,8666
2100105,2005,5351
2100477,2005,32583
2100907,2005,40344
2102705,2005,19253
2107100,2005,16639
2111748,2005,9570
2112209,2005,145900
2104628,2006,7264
2105302,2006,246239
2107357,2006,18827
2108306,2006,34665
2100154,2007,11132
2102374,2007,8187
2107357,2007,19117
2111722,2007,11254
2112902,2007,31321
2100709,2008,24000
2105104,2008,24954
2105302,2008,247058
2105500,2008,24437
2106359,2008,7851
2107001,2008,9811
2111953,2008,5460
2112100,2008,28439
2100436,2009,25224
2100808,2009,13712
2101939,2009,5637
2102705,2009,20041
2104677,2009,26319
2105906,2009,15573
2110658,2009,6922
2111078,2009,17240
2100154,2010,11592
2101202,2010,100374
2101806,2010,5514
2103257,2010,13860
2104651,2010,10382
2107100,2010,17833
2110203,2010,32717
2110609,2010,26714
2101970,2011,7177
2102325,2011,66732
2106607,2011,32157
2108009,2011,18267
2110237,2011,11801
2103802,2012,23050
2108306,2012,35804
2100709,2013,25250
2106003,2013,11594
2101202,2014,103269
2101608,2014,85217
2102507,2014,18353
2103000,2014,160605
2104206,2014,17517
2109007,2014,22415
2109452,2014,27945
2111904,2014,10626
2102150,2015,10435
2102606,2015,19671
2103257,2015,13782
2107001,2015,9520
2112902,2015,32082
2100105,2016,6212
2101608,2016,86072
2101905,2016,20882
2102150,2016,10330
2104677,2016,25403
2106003,2016,11645
2109239,2016,5829
2111003,2016,19999
2111029,2016,14703
2111573,2016,5038
2102036,2017,29567
2102101,2017,35277
2103752,2017,13796
2107001,2017,9481
2102408,2018,10784
2103174,2018,17963
2103208,2018,80869
2106607,2018,33229
2106706,2018,21379
2107100,2018,18842
2111250,2018,7341
2111805,2018,17503
2109106,2019,46372
2110104,2019,24785
2111102,2019,25848
2111508,2019,40458
2113009,2019,31995
2106102,2020,11950
2106359,2020,7467
2107308,2020,4528
2110005,2020,63290
2111029,2020,13570
2107704,2021,19111
2108405,2021,11967
2108702,2021,22626
2110807,2021,4586
2111300,2021,1084310
2114007,2021,43988
2101350,2022,5415
2104628,2022,7298
2104651,2022,10990
2110856,2022,9435
2100204,2023,19060
2100303,2023,23855
2101350,2023,5381
2104305,2023,10428
2100055,2002,95619
2102705,2002,18420
2103158,2002,6637
2109809,2002,32681
2112274,2002,5750
2112803,2002,47055
2100055,2003,96911
2103125,2003,6886
2104099,2003,15016
2104305,2003,7926
2104800,2003,52577
2105658,2003,5896
2106607,2003,30238
2110237,2003,9550
2112506,2003,45917
2112803,2003,47432
2103752,2004,12564
2109601,2004,37489
2110807,2004,5105
2111904,2004,10656
2112506,2004,47033
2109270,2005,15799
2112233,2005,19395
2103174,2006,18473
2105500,2006,24767
2108603,2006,75618
2109205,2006,10843
2111052,2006,10994
2100600,2007,36761
2101707,2007,50203
2103125,2007,7541
2103604,2007,61548
2106904,2007,30009
2111508,2007,38722
2111953,2007,5439
2102200,2008,26534
2103307,2008,119454
2105203,2008,10441
2106755,2008,23103
2106805,2008,14245
2107704,2008,20186
2111607,2008,17121
2102606,2009,18831
2103109,2009,10408
2106755,2009,23860
2109239,2009,6501
2111706,2009,21039
2100303,2010,24025
2101301,2010,17767
2101970,2010,7044
2103174,2010,19516
2104073,2010,8169
2106003,2010,11547
2111532,2011,12164
2100907,2012,43317
2108405,2012,13915
2110807,2012,4762
2111250,2012,7573
2112274,2012,5725
2101202,2013,102526
2102036,2013,29182
2103406,2013,47367
2104677,2013,25810
2105476,2013,16186
2107704,2013,20125
2102150,2014,10533
2103901,2014,10849
2105203,2014,10661
2101905,2015,20933
2102002,2015,38472
2103307,2015,121037
2104107,2015,12692
2104628,2015,7408
2105005,2015,27194
2107704,2015,19855
2108058,2015,15764
2110807,2015,4722
2111003,2015,20080
2100709,2016,25728
2101707,2016,61721
2104107,2016,12757
2104305,2016,10459
2110807,2016,4697
2112803,2016,51548
2100600,2017,38929
2103505,2017,41094
2105427,2017,24373
2105450,2017,8256
2111672,2017,5413
2114007,2017,46307
2101301,2018,17180
2103307,2018,120703
2110708,2018,34968
2112274,2018,5785
2100402,2019,6950
2100956,2019,28630
2101905,2019,20645
2103000,2019,163171
2103505,2019,41426
2106201,2019,7135
2106508,2019,22699
2107803,2019,33146
2103158,2020,12360
2107506,2020,137936
2110203,2020,37238
2100154,2021,12388
2101970,2021,7743
2102408,2021,10574
2109304,2021,10901
2101301,2022,16848
2105203,2022,10560
2105351,2022,14264
2105500,2022,25283
2108504,2022,32619
2100402,2023,6644
2102606,2023,20366
2108454,2023,21009
2100436,2002,22386
2102200,2002,25131
2103802,2002,22802
2105476,2002,14477
2105658,2002,6037
2100873,2003,11791
2102804,2003,24574
2104008,2003,20527
2108009,2003,16558
2108108,2003,20518
2110708,2003,34656
2100501,2004,10620
2103174,2004,17739
2106607,2004,30477
2108900,2005,23247
2110039,2005,22861
2110856,2005,8874
2100550,2006,6172
2108801,2006,16735
2112704,2006,45532
2101608,2007,81753
2103901,2007,10535
2108801,2007,16931
2100055,2008,102997
2102325,2008,65109
2107605,2008,18491
2107902,2008,17288
2109106,2008,44426
2110500,2008,39164
2103257,2009,13763
2108405,2009,14242
2110401,2009,17827
2110856,2009,10123
2103000,2010,157328
2104677,2010,26136
2106904,2010,31205
2109270,2010,17220
2110708,2010,34091
2110807,2010,4801
2101939,2011,5698
2106201,2011,6579
2108900,2011,20474
2110005,2011,70941
2102903,2012,22516
2103208,2012,75394
2105658,2012,4974
2111706,2012,21123
2112456,2012,23678
2101350,2013,5404
2105989,2013,7060
2108256,2013,23571
2109908,2013,85464
2113009,2013,31556
2102200,2014,28440
2108603,2014,81476
2112209,2014,163075
2112308,2014,39560
2103505,2015,40717
2108603,2015,82298
2109452,2015,28399
2113009,2015,31735
2109205,2016,11815
2111250,2016,7426
2101905,2017,20809
2102556,2017,13151
2103307,2017,120897
2104057,2017,35923
2109403,2017,14261
2112902,2017,32132
2109205,2018,11790
2112209,2018,171213
2112308,2018,38897
2103125,2019,7590
2111953,2019,5276
2104552,2020,18203
2106409,2020,17069
2106631,2020,16925
2109601,2020,40359
2112407,2020,38043
2104628,2021,7324
2107308,2021,4492
2106706,2022,21533
2109809,2022,42729
2102358,2023,13326
2105476,2023,17407
2106003,2023,11586
2106300,2023,14276
2108504,2023,32563
2101608,2002,78859
2101970,2002,5184
2111508,2002,37275
2100501,2003,10593
2104057,2003,27313
2105500,2003,25152
2100402,2004,6842
2103505,2004,38409
2104081,2004,6352
2104305,2004,8258
2112902,2004,30884
2101251,2005,12712
2106102,2005,11096
2106607,2005,30707
2111003,2005,20097
2102200,2006,26033
2106409,2006,13831
2106706,2006,20666
2107308,2006,4679
2109270,2006,16124
2110708,2006,34441
2100832,2007,14219
2100873,2007,13329
2102036,2007,24965
2102200,2007,26289
2107456,2007,12418
2111300,2007,997508
2100477,2008,32438
2101731,2008,6410
2102077,2008,14542
2105807,2008,10507
2102200,2009,26776
2102754,2009,10760
2104099,2009,17024
2101251,2010,14728
2102606,2010,18952
2105104,2010,25430
2105708,2010,46585
2107605,2010,18760
2100873,2011,14245
2101806,2011,5512
2104552,2011,15983
2104800,2011,62686
2105989,2011,7000
2104107,2012,12467
2104602,2012,14110
2105401,2012,63358
2108454,2012,21584
2108900,2012,20242
2110203,2012,33850
2100873,2013,13913
2102101,2013,34546
2103505,2013,40197
2105963,2013,10832
2109403,2013,14250
2109502,2013,20985
2112209,2013,160984
2112852,2013,11342
2101806,2014,5525
2103703,2014,33109
2104800,2014,66381
2110500,2014,42717
2101251,2015,15952
2101509,2015,18218
2109601,2015,40567
2110039,2015,24616
2108405,2016,13096
2109056,2016,6175
2111607,2016,18429
2101350,2017,5447
2103257,2017,13657
2105005,2017,27227
2107308,2017,4593
2108058,2017,16242
2111029,2017,14416
2102200,2018,29616
2103158,2018,12120
2104107,2018,12844
2104651,2018,10973
2105351,2018,14365
2111722,2018,10435
2112001,2018,8675
2100154,2019,12308
2102200,2019,29875
2103158,2019,12240
2106755,2019,24950
2108603,2019,85192
2103208,2020,82188
2103703,2020,33031
2103802,2020,23642
2106607,2020,33378
2108256,2020,24677
2109403,2020,14177
2109502,2020,22295
2101707,2021,65740
2103752,2021,14412
2103901,2021,10626
2106631,2021,17183
2109908,2021,88063
2110401,2021,18855
2112308,2021,38268
2105906,2022,15272
2106003,2022,11638
2106904,2022,29221
2109452,2022,31312
2100105,2023,6276
2109205,2023,11642
2102101,2002,29748
2109239,2002,5690
2105153,2003,10228
2108256,2003,19637
2108504,2003,30214
2106003,2004,11295
2107407,2004,18380
2111078,2004,16121
2112001,2004,7030
2113009,2004,31275
2100808,2005,12353
2101350,2005,5133
2103174,2005,18112
2104073,2005,8055
2105906,2005,15177
2105948,2005,9208
2102804,2006,24375
2103802,2006,22860
2110401,2006,17479
2105609,2007,15734
2106375,2007,12224
2111250,2007,7681
2111672,2007,5732
2102101,2008,32638
2104651,2008,10366
2107506,2008,96878
2110658,2008,6863
2111300,2008,1007507
2101202,2009,99924
2105203,2009,10534
2108454,2009,21101
2103752,2010,12571
2105609,2010,15791
2112605,2010,29218
2104701,2011,6209
2109700,2011,5550
2110708,2011,34110
2111078,2011,17521
2101301,2012,17683
2102358,2012,14960
2107704,2012,20250
2109056,2012,6135
2110856,2012,10375
2111102,2012,25182
2111672,2012,6001
2104503,2013,10416
2107902,2013,17848
2108702,2013,22580
2112803,2013,50698
2100105,2014,6126
2101707,2014,59419
2101939,2014,5781
2102101,2014,34775
2105005,2014,27108
2109239,2014,6117
2109502,2014,21182
2110237,2014,11658
2112274,2014,5773
2113009,2014,31647
2106102,2015,11806
2106706,2015,21133
2108702,2015,22718
2112803,2015,51296
2101202,2016,104558
2101350,2016,5448
2102507,2016,18094
2102705,2016,22439
2103257,2016,13734
2105609,2016,15662
2105708,2016,46840
2106102,2016,11852
2107357,2016,17488
2108256,2016,24231
2100204,2017,20698
2100832,2018,16956
2104099,2018,18037
2105948,2018,9059
2106805,2018,14456
2108108,2018,20999
2109551,2018,7599
2111078,2018,17691
2100832,2019,17155
2100709,2020,26127
2105922,2020,10968
2109304,2020,10960
2113009,2020,32043
2100055,2021,110428
2100402,2021,6815
2102036,2021,29745
2102754,2021,11589
2105807,2021,9966
2111672,2021,4923
2111953,2021,5204
2102705,2022,24412
2104701,2022,6206
2107407,2022,18495
2110401,2022,18812
2111607,2022,19034
2102077,2023,12619
2105658,2023,5259
2108009,2023,19222
2109304,2023,10806
2111052,2023,10178
2104800,2002,51332
2109270,2002,14852
2101301,2003,17008
2102101,2003,30163
2107308,2003,4694
2107803,2003,32694
2109452,2003,19894
2102705,2004,18998
2104206,2004,17202
2104503,2004,9507
2102077,2005,13623
2107357,2005,18504
2108009,2005,16967
2111201,2005,136014
2100436,2006,24016
2103406,2006,46540
2103752,2007,12566
2109205,2007,11050
2110203,2007,30092
2111052,2007,11014
2100436,2008,24858
2102374,2008,8258
2104057,2008,33737
2108405,2008,14217
2110708,2008,34251
2110807,2008,4887
2111508,2008,38999
2111722,2008,11655
2103208,2009,72271
2107308,2009,4668
2100709,2010,24638
2100907,2010,43159
2104404,2010,17722
2108256,2011,23010
2112456,2011,22862
2100204,2012,21808
2102036,2012,29058
2109007,2012,21906
2110104,2012,24478
2103604,2013,62857
2103752,2013,13046
2105203,2013,10658
2109601,2013,40455
2100907,2014,43103
2101731,2014,7378
2108009,2014,18671
2100501,2015,11155
2101350,2015,5434
2105401,2015,63694
2102754,2016,11286
2106201,2016,6953
2108504,2016,32501
2109908,2016,86774
