id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
2100055,2002,676329000,101912000.0,574416000.0,36829000.0,175416000.0,302859000.0,59313000.0
2100055,2003,836471000,104090000.0,732381000.0,65029000.0,217521000.0,382974000.0,66857000.0
2100055,2004,920588000,115293000.0,805295000.0,67810000.0,154768000.0,508574000.0,74143000.0
2100055,2005,1061040000,133515000.0,927524000.0,69318000.0,145865000.0,625263000.0,87078000.0
2100055,2006,1415190000,178241000.0,1236950000.0,69422000.0,375219000.0,691188000.0,101120000.0
2100055,2007,1245953000,166735000.0,1079218000.0,81473000.0,269289000.0,626381000.0,102076000.0
2100055,2008,1130193000,139875000.0,990318000.0,94766000.0,288846000.0,486162000.0,120544000.0
2100055,2009,1064802000,109595000.0,955207000.0,79544000.0,299148000.0,435331000.0,141183000.0
2100055,2010,1012037000,106730000.0,905307000.0,93558000.0,213269000.0,446503000.0,151977000.0
2100055,2011,1118520000,131695000.0,986825000.0,97263000.0,254751000.0,459568000.0,175243000.0
2100055,2012,1299490000,152488000.0,1147002000.0,100990000.0,323600000.0,526152000.0,196260000.0
2100055,2013,1567270000,182504000.0,1384766000.0,129270000.0,385387000.0,621705000.0,248405000.0
2100055,2014,1780203000,155423000.0,1624780000.0,148593000.0,477600000.0,711655000.0,286932000.0
2100055,2015,2015260000,168267000.0,1846993000.0,165399000.0,698720000.0,689406000.0,293468000.0
2100055,2016,2001694000,206275000.0,1795418000.0,159871000.0,489050000.0,780351000.0,366146000.0
2100055,2017,2202738000,198244000.0,2004494000.0,175271000.0,706692000.0,737424000.0,385107000.0
2100055,2018,2598977000,222230000.0,2376747000.0,194293000.0,988032000.0,788654000.0,405768000.0
2100055,2019,2354544000,301471000.0,2053073000.0,213902000.0,589044000.0,812315000.0,437812000.0
2100055,2020,2664608000,315224000.0,2349384000.0,365769000.0,695059000.0,804130000.0,484425000.0
2100055,2021,3828533000,456074000.0,3372460000.0,492701000.0,1393399000.0,971135000.0,515224000.0
2100055,2022,4148953000,,,,,,
2100055,2023,4274162000,,,,,,
2100105,2002,6115000,126000.0,5990000.0,1032000.0,257000.0,1205000.0,3496000.0
2100105,2003,7543000,110000.0,7433000.0,1725000.0,344000.0,1355000.0,4010000.0
2100105,2004,8628000,160000.0,8469000.0,2249000.0,283000.0,1690000.0,4246000.0
2100105,2005,8130000,154000.0,7976000.0,1664000.0,230000.0,1506000.0,4576000.0
2100105,2006,8911000,176000.0,8735000.0,1509000.0,508000.0,1600000.0,5117000.0
2100105,2007,10990000,206000.0,10785000.0,1936000.0,349000.0,2130000.0,6370000.0
2100105,2008,13321000,303000.0,13018000.0,2170000.0,490000.0,2617000.0,7741000.0
2100105,2009,16015000,320000.0,15695000.0,2217000.0,717000.0,3048000.0,9713000.0
2100105,2010,17247000,383000.0,16863000.0,2872000.0,739000.0,3435000.0,9818000.0
2100105,2011,21081000,410000.0,20671000.0,2790000.0,984000.0,4749000.0,12148000.0
2100105,2012,23330000,803000.0,22527000.0,2235000.0,1105000.0,5123000.0,14063000.0
2100105,2013,27805000,725000.0,27081000.0,3618000.0,1080000.0,6330000.0,16052000.0
2100105,2014,35663000,885000.0,34778000.0,5082000.0,1764000.0,7624000.0,20308000.0
2100105,2015,36080000,981000.0,35098000.0,4968000.0,1954000.0,7156000.0,21021000.0
2100105,2016,35380000,1227000.0,34153000.0,2475000.0,1607000.0,8491000.0,21580000.0
2100105,2017,44851000,1236000.0,43615000.0,10356000.0,1835000.0,9006000.0,22418000.0
2100105,2018,51330000,1271000.0,50059000.0,12986000.0,1966000.0,10487000.0,24620000.0
2100105,2019,52155000,1397000.0,50758000.0,11485000.0,1991000.0,10759000.0,26522000.0
2100105,2020,71866000,1692000.0,70174000.0,26213000.0,2316000.0,12466000.0,29178000.0
2100105,2021,85052000,2058000.0,82994000.0,34865000.0,2622000.0,14426000.0,31081000.0
2100105,2022,117493000,,,,,,
2100105,2023,105581000,,,,,,
2100154,2002,10862000,180000.0,10682000.0,2166000.0,480000.0,2780000.0,5256000.0
2100154,2003,13121000,159000.0,12962000.0,2943000.0,608000.0,3177000.0,6234000.0
2100154,2004,14045000,206000.0,13839000.0,3043000.0,525000.0,3665000.0,6606000.0
2100154,2005,15991000,345000.0,15646000.0,3142000.0,519000.0,3883000.0,8101000.0
2100154,2006,20366000,583000.0,19783000.0,2569000.0,1239000.0,5229000.0,10747000.0
2100154,2007,21666000,564000.0,21102000.0,2736000.0,754000.0,5578000.0,12034000.0
2100154,2008,26688000,650000.0,26038000.0,4828000.0,1047000.0,6329000.0,13834000.0
2100154,2009,29412000,642000.0,28769000.0,4628000.0,1344000.0,6824000.0,15973000.0
2100154,2010,32945000,735000.0,32210000.0,5380000.0,1445000.0,7056000.0,18329000.0
2100154,2011,41380000,1135000.0,40245000.0,5910000.0,2127000.0,9926000.0,22282000.0
2100154,2012,43203000,1181000.0,42022000.0,5276000.0,2145000.0,10609000.0,23992000.0
2100154,2013,53098000,1386000.0,51712000.0,8520000.0,4481000.0,12927000.0,25783000.0
2100154,2014,59143000,1507000.0,57636000.0,7835000.0,3980000.0,14972000.0,30849000.0
2100154,2015,64838000,2019000.0,62820000.0,7131000.0,4317000.0,15058000.0,36313000.0
2100154,2016,73179000,2555000.0,70624000.0,7836000.0,3548000.0,19636000.0,39604000.0
2100154,2017,73174000,2654000.0,70520000.0,7207000.0,2850000.0,19011000.0,41452000.0
2100154,2018,85969000,3601000.0,82368000.0,5816000.0,3093000.0,24507000.0,48953000.0
2100154,2019,84659000,3813000.0,80846000.0,5035000.0,2941000.0,22850000.0,50021000.0
2100154,2020,89545000,3435000.0,86110000.0,5714000.0,3809000.0,22218000.0,54369000.0
2100154,2021,101642000,4104000.0,97538000.0,7597000.0,5454000.0,24560000.0,59928000.0
2100154,2022,120774000,,,,,,
2100154,2023,130746000,,,,,,
2100204,2002,24161000,645000.0,23516000.0,4293000.0,1278000.0,5211000.0,12734000.0
2100204,2003,26158000,500000.0,25658000.0,5180000.0,1475000.0,5139000.0,13864000.0
2100204,2004,27827000,759000.0,27068000.0,6435000.0,1462000.0,5443000.0,13727000.0
2100204,2005,33925000,1034000.0,32891000.0,6732000.0,1569000.0,6636000.0,17954000.0
2100204,2006,39360000,1645000.0,37715000.0,5950000.0,3007000.0,8439000.0,20318000.0
2100204,2007,43774000,1838000.0,41936000.0,7567000.0,2214000.0,9937000.0,22218000.0
2100204,2008,48397000,1719000.0,46679000.0,8207000.0,3344000.0,10368000.0,24759000.0
2100204,2009,55314000,1835000.0,53479000.0,7561000.0,6303000.0,11833000.0,27782000.0
2100204,2010,59900000,2263000.0,57637000.0,8582000.0,5291000.0,12063000.0,31701000.0
2100204,2011,79659000,6926000.0,72733000.0,10617000.0,8424000.0,18209000.0,35483000.0
2100204,2012,140051000,7096000.0,132955000.0,12743000.0,59044000.0,23613000.0,37556000.0
2100204,2013,87866000,2995000.0,84871000.0,13909000.0,7702000.0,20502000.0,42757000.0
2100204,2014,100009000,2580000.0,97429000.0,16111000.0,7488000.0,23391000.0,50439000.0
2100204,2015,104435000,3334000.0,101101000.0,15418000.0,8822000.0,23166000.0,53696000.0
2100204,2016,117713000,4363000.0,113350000.0,14420000.0,7871000.0,29452000.0,61607000.0
2100204,2017,116313000,4997000.0,111316000.0,14385000.0,7854000.0,29191000.0,59886000.0
2100204,2018,129607000,5937000.0,123670000.0,12933000.0,7425000.0,33224000.0,70088000.0
2100204,2019,125437000,5809000.0,119628000.0,12943000.0,7095000.0,30569000.0,69021000.0
2100204,2020,132194000,5345000.0,126849000.0,15107000.0,6997000.0,30830000.0,73915000.0
2100204,2021,148763000,6589000.0,142174000.0,16395000.0,6573000.0,34493000.0,84714000.0
2100204,2022,153680000,,,,,,
2100204,2023,170261000,,,,,,
2100303,2002,23415000,648000.0,22766000.0,4200000.0,1440000.0,5227000.0,11899000.0
2100303,2003,27799000,479000.0,27320000.0,6388000.0,1514000.0,5533000.0,13885000.0
2100303,2004,31456000,559000.0,30897000.0,7920000.0,1352000.0,6967000.0,14659000.0
2100303,2005,33297000,826000.0,32471000.0,6469000.0,1270000.0,7173000.0,17559000.0
2100303,2006,37425000,1515000.0,35910000.0,5054000.0,2754000.0,8438000.0,19663000.0
2100303,2007,42995000,1685000.0,41309000.0,5236000.0,2068000.0,10005000.0,24000000.0
2100303,2008,63155000,2877000.0,60278000.0,14732000.0,3819000.0,13534000.0,28193000.0
2100303,2009,74829000,4339000.0,70489000.0,14626000.0,4552000.0,16805000.0,34506000.0
2100303,2010,77638000,3702000.0,73936000.0,16067000.0,3983000.0,15567000.0,38319000.0
2100303,2011,91434000,5063000.0,86371000.0,13897000.0,6087000.0,21289000.0,45099000.0
2100303,2012,102171000,5580000.0,96591000.0,13880000.0,7911000.0,23388000.0,51411000.0
2100303,2013,114885000,6016000.0,108868000.0,18359000.0,8136000.0,27158000.0,55215000.0
2100303,2014,170017000,4171000.0,165846000.0,59280000.0,9374000.0,32658000.0,64534000.0
2100303,2015,208642000,5148000.0,203494000.0,84838000.0,13228000.0,34944000.0,70484000.0
2100303,2016,169701000,7381000.0,162320000.0,32022000.0,9730000.0,38661000.0,81907000.0
2100303,2017,174110000,6996000.0,167113000.0,38158000.0,8580000.0,36717000.0,83659000.0
2100303,2018,181015000,5913000.0,175102000.0,39127000.0,8016000.0,37741000.0,90217000.0
2100303,2019,199063000,8078000.0,190985000.0,41696000.0,14849000.0,38159000.0,96281000.0
2100303,2020,211250000,8733000.0,202517000.0,48225000.0,13613000.0,38032000.0,102646000.0
2100303,2021,249396000,9580000.0,239816000.0,69463000.0,8150000.0,45152000.0,117051000.0
2100303,2022,369370000,,,,,,
2100303,2023,335246000,,,,,,
2100402,2002,10577000,212000.0,10365000.0,3911000.0,423000.0,2268000.0,3763000.0
2100402,2003,14290000,233000.0,14057000.0,5817000.0,595000.0,2729000.0,4916000.0
2100402,2004,15147000,299000.0,14848000.0,6726000.0,494000.0,3311000.0,4317000.0
2100402,2005,17265000,405000.0,16860000.0,6400000.0,485000.0,3756000.0,6220000.0
2100402,2006,19188000,430000.0,18757000.0,6848000.0,1005000.0,3912000.0,6992000.0
2100402,2007,20621000,411000.0,20210000.0,8089000.0,597000.0,3960000.0,7563000.0
2100402,2008,28808000,419000.0,28390000.0,13879000.0,905000.0,4756000.0,8849000.0
2100402,2009,26062000,378000.0,25683000.0,10821000.0,922000.0,4609000.0,9331000.0
2100402,2010,30450000,457000.0,29993000.0,11818000.0,893000.0,4174000.0,13108000.0
2100402,2011,36217000,628000.0,35589000.0,13096000.0,1062000.0,5417000.0,16014000.0
2100402,2012,39630000,641000.0,38990000.0,13675000.0,1224000.0,6037000.0,18053000.0
2100402,2013,45859000,657000.0,45202000.0,15527000.0,1158000.0,7037000.0,21480000.0
2100402,2014,54920000,1449000.0,53471000.0,16285000.0,1742000.0,8524000.0,26921000.0
2100402,2015,60097000,1394000.0,58703000.0,17311000.0,2198000.0,9301000.0,29892000.0
2100402,2016,62801000,1795000.0,61006000.0,16389000.0,2142000.0,12007000.0,30468000.0
2100402,2017,56338000,1747000.0,54591000.0,14451000.0,1872000.0,11102000.0,27165000.0
2100402,2018,56419000,1621000.0,54797000.0,12320000.0,1828000.0,12007000.0,28642000.0
2100402,2019,58607000,2414000.0,56192000.0,11562000.0,1820000.0,11934000.0,30876000.0
2100402,2020,61573000,3323000.0,58250000.0,14763000.0,1724000.0,11439000.0,30324000.0
2100402,2021,71512000,2609000.0,68902000.0,21461000.0,1829000.0,12870000.0,32742000.0
2100402,2022,79336000,,,,,,
2100402,2023,88343000,,,,,,
2100436,2002,30338000,1085000.0,29254000.0,5719000.0,3872000.0,8026000.0,11637000.0
2100436,2003,37689000,1555000.0,36134000.0,7210000.0,3770000.0,11252000.0,13902000.0
2100436,2004,36753000,1263000.0,35491000.0,8305000.0,1567000.0,10894000.0,14725000.0
2100436,2005,40152000,1388000.0,38763000.0,6317000.0,1457000.0,12717000.0,18272000.0
2100436,2006,56385000,2964000.0,53421000.0,7586000.0,3455000.0,20212000.0,22168000.0
2100436,2007,52730000,2232000.0,50498000.0,8247000.0,1848000.0,18504000.0,21900000.0
2100436,2008,72529000,3105000.0,69424000.0,16571000.0,2807000.0,24869000.0,25177000.0
2100436,2009,83590000,4811000.0,78779000.0,9344000.0,4290000.0,34830000.0,30314000.0
2100436,2010,97105000,6211000.0,90894000.0,9460000.0,4053000.0,41839000.0,35543000.0
2100436,2011,109427000,7739000.0,101688000.0,10977000.0,4694000.0,46468000.0,39549000.0
2100436,2012,143848000,11981000.0,131867000.0,11659000.0,6777000.0,70237000.0,43195000.0
2100436,2013,164804000,14191000.0,150613000.0,12060000.0,12337000.0,75450000.0,50765000.0
2100436,2014,201197000,17689000.0,183509000.0,12136000.0,17269000.0,94815000.0,59289000.0
2100436,2015,202298000,18306000.0,183992000.0,12955000.0,16331000.0,89995000.0,64711000.0
2100436,2016,217380000,18960000.0,198420000.0,8163000.0,16470000.0,102693000.0,71095000.0
2100436,2017,219945000,21418000.0,198527000.0,7931000.0,13728000.0,102671000.0,74197000.0
2100436,2018,268639000,30651000.0,237988000.0,6465000.0,14811000.0,135884000.0,80829000.0
2100436,2019,262247000,32364000.0,229883000.0,6538000.0,13633000.0,121359000.0,88353000.0
2100436,2020,243765000,24456000.0,219310000.0,8162000.0,12409000.0,105739000.0,92998000.0
2100436,2021,303118000,36053000.0,267065000.0,12131000.0,11962000.0,142255000.0,100717000.0
2100436,2022,359926000,,,,,,
2100436,2023,378314000,,,,,,
2100477,2002,46237000,601000.0,45636000.0,19711000.0,2362000.0,6769000.0,16794000.0
2100477,2003,51032000,549000.0,50483000.0,21618000.0,2404000.0,6736000.0,19724000.0
2100477,2004,61126000,764000.0,60362000.0,26826000.0,1959000.0,9285000.0,22291000.0
2100477,2005,63381000,1096000.0,62285000.0,24964000.0,1689000.0,10814000.0,24817000.0
2100477,2006,73057000,1357000.0,71700000.0,24735000.0,4356000.0,12974000.0,29635000.0
2100477,2007,78298000,2121000.0,76176000.0,27726000.0,2263000.0,15533000.0,30655000.0
2100477,2008,95502000,2745000.0,92757000.0,32611000.0,3270000.0,19982000.0,36894000.0
2100477,2009,98626000,2474000.0,96153000.0,24821000.0,4048000.0,21507000.0,45776000.0
2100477,2010,97762000,2571000.0,95191000.0,24776000.0,3858000.0,19480000.0,47077000.0
2100477,2011,117278000,3395000.0,113883000.0,29540000.0,4794000.0,22774000.0,56775000.0
2100477,2012,125138000,3524000.0,121615000.0,24721000.0,5537000.0,25076000.0,66281000.0
2100477,2013,134434000,2968000.0,131466000.0,35638000.0,4922000.0,25837000.0,65068000.0
2100477,2014,135088000,2954000.0,132134000.0,32595000.0,5699000.0,27185000.0,66654000.0
2100477,2015,145518000,4782000.0,140736000.0,20451000.0,6806000.0,31950000.0,81529000.0
2100477,2016,176299000,9951000.0,166348000.0,23550000.0,7689000.0,42504000.0,92605000.0
2100477,2017,181816000,13435000.0,168381000.0,22491000.0,6912000.0,43198000.0,95781000.0
2100477,2018,190348000,11934000.0,178413000.0,21384000.0,7158000.0,46035000.0,103836000.0
2100477,2019,205207000,10478000.0,194729000.0,19306000.0,7777000.0,48088000.0,119557000.0
2100477,2020,230379000,12080000.0,218299000.0,24958000.0,7896000.0,51234000.0,134211000.0
2100477,2021,251719000,13496000.0,238224000.0,32376000.0,8297000.0,56443000.0,141109000.0
2100477,2022,282348000,,,,,,
2100477,2023,310142000,,,,,,
2100501,2002,25309000,874000.0,24435000.0,10050000.0,1322000.0,6701000.0,6362000.0
2100501,2003,54139000,1058000.0,53081000.0,32575000.0,3333000.0,9168000.0,8005000.0
2100501,2004,54222000,993000.0,53230000.0,31667000.0,2172000.0,11132000.0,8260000.0
2100501,2005,61077000,1288000.0,59789000.0,35191000.0,1979000.0,13462000.0,9157000.0
2100501,2006,49173000,1248000.0,47924000.0,21814000.0,3425000.0,11996000.0,10690000.0
2100501,2007,56080000,1291000.0,54789000.0,27535000.0,1955000.0,12963000.0,12336000.0
2100501,2008,104734000,2233000.0,102501000.0,63649000.0,4521000.0,20085000.0,14245000.0
2100501,2009,134310000,2775000.0,131535000.0,80483000.0,6514000.0,27522000.0,17015000.0
2100501,2010,131202000,3090000.0,128112000.0,79625000.0,6440000.0,24123000.0,17924000.0
2100501,2011,152707000,3789000.0,148919000.0,93877000.0,8546000.0,26995000.0,19501000.0
2100501,2012,212652000,4483000.0,208169000.0,140621000.0,11535000.0,34207000.0,21805000.0
2100501,2013,248823000,6498000.0,242326000.0,163932000.0,10650000.0,41242000.0,26502000.0
2100501,2014,285924000,4776000.0,281148000.0,179113000.0,22054000.0,49888000.0,30093000.0
2100501,2015,310911000,8005000.0,302907000.0,185671000.0,23023000.0,61979000.0,32234000.0
2100501,2016,185156000,6854000.0,178302000.0,83080000.0,10950000.0,47292000.0,36981000.0
2100501,2017,287616000,9670000.0,277946000.0,164510000.0,15496000.0,60675000.0,37265000.0
2100501,2018,349328000,8823000.0,340504000.0,216392000.0,14026000.0,69561000.0,40525000.0
2100501,2019,338856000,13807000.0,325048000.0,191808000.0,12410000.0,77184000.0,43646000.0
2100501,2020,492109000,15768000.0,476340000.0,320809000.0,18388000.0,87647000.0,49497000.0
2100501,2021,578961000,19926000.0,559036000.0,362238000.0,34198000.0,105140000.0,57460000.0
2100501,2022,787087000,,,,,,
2100501,2023,573769000,,,,,,
2100550,2002,8860000,227000.0,8633000.0,2865000.0,469000.0,1336000.0,3963000.0
2100550,2003,9718000,137000.0,9581000.0,3307000.0,508000.0,1297000.0,4469000.0
2100550,2004,11100000,176000.0,10924000.0,3616000.0,410000.0,1819000.0,5079000.0
2100550,2005,11037000,221000.0,10816000.0,3110000.0,370000.0,1733000.0,5604000.0
2100550,2006,12684000,267000.0,12417000.0,3262000.0,646000.0,1909000.0,6601000.0
2100550,2007,14761000,402000.0,14358000.0,4205000.0,423000.0,2781000.0,6950000.0
2100550,2008,18990000,645000.0,18345000.0,4691000.0,592000.0,4158000.0,8904000.0
2100550,2009,21646000,833000.0,20813000.0,3940000.0,855000.0,5662000.0,10356000.0
2100550,2010,21934000,481000.0,21453000.0,5131000.0,835000.0,4167000.0,11321000.0
2100550,2011,24680000,874000.0,23806000.0,4801000.0,899000.0,5941000.0,12165000.0
2100550,2012,29018000,1010000.0,28008000.0,4974000.0,1182000.0,7084000.0,14768000.0
2100550,2013,31556000,1015000.0,30541000.0,6829000.0,1053000.0,7784000.0,14874000.0
2100550,2014,35409000,1347000.0,34063000.0,6175000.0,1378000.0,10125000.0,16385000.0
2100550,2015,39113000,1669000.0,37444000.0,6859000.0,1665000.0,10268000.0,18652000.0
2100550,2016,48117000,2421000.0,45696000.0,8850000.0,1681000.0,15196000.0,19968000.0
2100550,2017,49035000,2431000.0,46605000.0,8458000.0,1505000.0,14469000.0,22173000.0
2100550,2018,51419000,2821000.0,48599000.0,7878000.0,1525000.0,15190000.0,24005000.0
2100550,2019,51820000,2543000.0,49278000.0,8319000.0,1457000.0,13002000.0,26500000.0
2100550,2020,54956000,2872000.0,52084000.0,10377000.0,1337000.0,14566000.0,25804000.0
2100550,2021,70198000,3956000.0,66242000.0,13420000.0,2679000.0,17850000.0,32292000.0
2100550,2022,77337000,,,,,,
2100550,2023,95026000,,,,,,
2100600,2002,48789000,1100000.0,47690000.0,17831000.0,2142000.0,9567000.0,18149000.0
2100600,2003,64255000,1166000.0,63089000.0,28173000.0,3137000.0,10475000.0,21304000.0
2100600,2004,72299000,1194000.0,71104000.0,31444000.0,2091000.0,12790000.0,24780000.0
2100600,2005,73909000,1343000.0,72566000.0,29034000.0,1835000.0,12550000.0,29147000.0
2100600,2006,88282000,1382000.0,86899000.0,32923000.0,4587000.0,14404000.0,34986000.0
2100600,2007,100579000,1905000.0,98674000.0,38361000.0,3405000.0,18595000.0,38313000.0
2100600,2008,118469000,2140000.0,116328000.0,42609000.0,3926000.0,21271000.0,48522000.0
2100600,2009,114390000,2438000.0,111953000.0,32834000.0,4102000.0,24186000.0,50830000.0
2100600,2010,129545000,2854000.0,126691000.0,40214000.0,4746000.0,26177000.0,55554000.0
2100600,2011,142057000,3399000.0,138658000.0,42424000.0,4911000.0,28848000.0,62474000.0
2100600,2012,171111000,3958000.0,167154000.0,50910000.0,6216000.0,35501000.0,74526000.0
2100600,2013,195083000,4953000.0,190130000.0,60697000.0,5356000.0,42773000.0,81303000.0
2100600,2014,224895000,5755000.0,219140000.0,66518000.0,7310000.0,51320000.0,93992000.0
2100600,2015,251507000,7362000.0,244144000.0,73474000.0,9568000.0,54533000.0,106570000.0
2100600,2016,285791000,9473000.0,276318000.0,77992000.0,9492000.0,70347000.0,118487000.0
2100600,2017,273621000,9553000.0,264068000.0,74037000.0,8714000.0,63376000.0,117940000.0
2100600,2018,313670000,12034000.0,301636000.0,73469000.0,9948000.0,74850000.0,143368000.0
2100600,2019,305979000,13350000.0,292629000.0,74427000.0,9265000.0,70932000.0,138004000.0
2100600,2020,335205000,12733000.0,322472000.0,92936000.0,8545000.0,75033000.0,145958000.0
2100600,2021,388636000,16684000.0,371952000.0,126800000.0,9023000.0,85798000.0,150331000.0
2100600,2022,435132000,,,,,,
2100600,2023,500782000,,,,,,
2100709,2002,27897000,492000.0,27405000.0,9762000.0,895000.0,5222000.0,11525000.0
2100709,2003,34945000,462000.0,34483000.0,13168000.0,1225000.0,5814000.0,14276000.0
2100709,2004,38253000,587000.0,37666000.0,13637000.0,1298000.0,7109000.0,15621000.0
2100709,2005,44254000,784000.0,43470000.0,14886000.0,1360000.0,7755000.0,19469000.0
2100709,2006,49264000,913000.0,48350000.0,15373000.0,2830000.0,8716000.0,21431000.0
2100709,2007,52758000,1066000.0,51693000.0,16417000.0,2480000.0,9949000.0,22847000.0
2100709,2008,69075000,1257000.0,67818000.0,23548000.0,3300000.0,12569000.0,28401000.0
2100709,2009,73849000,1428000.0,72421000.0,19898000.0,3921000.0,14668000.0,33933000.0
2100709,2010,82435000,1555000.0,80881000.0,24183000.0,4428000.0,14864000.0,37406000.0
2100709,2011,98864000,2165000.0,96699000.0,30102000.0,4485000.0,19199000.0,42914000.0
2100709,2012,110149000,2311000.0,107838000.0,32304000.0,5833000.0,20715000.0,48986000.0
2100709,2013,127903000,2998000.0,124906000.0,41347000.0,9425000.0,23938000.0,50196000.0
2100709,2014,141744000,2073000.0,139671000.0,40928000.0,8666000.0,27830000.0,62246000.0
2100709,2015,149010000,5267000.0,143743000.0,37550000.0,8320000.0,28044000.0,69828000.0
2100709,2016,174490000,5964000.0,168527000.0,37994000.0,7047000.0,41856000.0,81630000.0
2100709,2017,176950000,6217000.0,170732000.0,38031000.0,6540000.0,41637000.0,84525000.0
2100709,2018,177517000,5512000.0,172004000.0,35277000.0,5891000.0,42486000.0,88351000.0
2100709,2019,175340000,5886000.0,169454000.0,34124000.0,5236000.0,39696000.0,90397000.0
2100709,2020,183161000,6341000.0,176820000.0,40820000.0,4709000.0,41239000.0,90052000.0
2100709,2021,207606000,10102000.0,197503000.0,47951000.0,5316000.0,46529000.0,97708000.0
2100709,2022,236142000,,,,,,
2100709,2023,255439000,,,,,,
2100808,2002,17066000,466000.0,16599000.0,4241000.0,820000.0,4192000.0,7346000.0
2100808,2003,26155000,571000.0,25584000.0,11042000.0,1437000.0,5205000.0,7901000.0
2100808,2004,33390000,624000.0,32766000.0,16073000.0,1321000.0,6918000.0,8455000.0
2100808,2005,31380000,524000.0,30857000.0,12054000.0,1169000.0,6138000.0,11496000.0
2100808,2006,43421000,651000.0,42770000.0,16504000.0,5581000.0,7657000.0,13028000.0
2100808,2007,39780000,865000.0,38915000.0,13979000.0,1445000.0,8475000.0,15016000.0
2100808,2008,79454000,1118000.0,78335000.0,45157000.0,3447000.0,13320000.0,16412000.0
2100808,2009,73583000,1708000.0,71874000.0,28058000.0,8069000.0,15763000.0,19984000.0
2100808,2010,72977000,3336000.0,69641000.0,19099000.0,9042000.0,18104000.0,23397000.0
2100808,2011,96654000,6838000.0,89815000.0,23647000.0,11438000.0,28496000.0,26233000.0
2100808,2012,78421000,6091000.0,72330000.0,13540000.0,4956000.0,25746000.0,28088000.0
2100808,2013,107057000,6148000.0,100909000.0,24375000.0,12531000.0,31343000.0,32660000.0
2100808,2014,127885000,8029000.0,119856000.0,28341000.0,8862000.0,45438000.0,37216000.0
2100808,2015,109529000,6669000.0,102860000.0,16772000.0,11219000.0,32886000.0,41983000.0
2100808,2016,132013000,10296000.0,121718000.0,17764000.0,13129000.0,44103000.0,46721000.0
2100808,2017,135894000,6962000.0,128932000.0,27109000.0,10182000.0,37554000.0,54086000.0
2100808,2018,131342000,6152000.0,125190000.0,24749000.0,5725000.0,38032000.0,56684000.0
2100808,2019,120492000,4904000.0,115588000.0,15352000.0,5482000.0,33479000.0,61275000.0
2100808,2020,141272000,5615000.0,135657000.0,35980000.0,5572000.0,35570000.0,58534000.0
2100808,2021,149102000,7542000.0,141560000.0,26456000.0,5526000.0,41088000.0,68490000.0
2100808,2022,178126000,,,,,,
2100808,2023,192813000,,,,,,
2100832,2002,12407000,240000.0,12167000.0,2861000.0,510000.0,2079000.0,6718000.0
2100832,2003,14554000,230000.0,14324000.0,3703000.0,535000.0,2225000.0,7861000.0
2100832,2004,16923000,334000.0,16589000.0,3802000.0,535000.0,3189000.0,9063000.0
2100832,2005,19907000,421000.0,19486000.0,4146000.0,575000.0,3519000.0,11246000.0
2100832,2006,23970000,539000.0,23431000.0,4253000.0,1319000.0,4093000.0,13766000.0
2100832,2007,26169000,643000.0,25526000.0,4627000.0,787000.0,5069000.0,15043000.0
2100832,2008,28666000,663000.0,28003000.0,5474000.0,941000.0,5473000.0,16116000.0
2100832,2009,37002000,826000.0,36175000.0,6296000.0,1395000.0,7138000.0,21346000.0
2100832,2010,38630000,907000.0,37723000.0,6043000.0,1396000.0,7049000.0,23236000.0
2100832,2011,48608000,1103000.0,47505000.0,9831000.0,1700000.0,9222000.0,26752000.0
2100832,2012,56628000,1383000.0,55245000.0,11510000.0,2062000.0,11185000.0,30488000.0
2100832,2013,74032000,1724000.0,72307000.0,15253000.0,2368000.0,15015000.0,39671000.0
2100832,2014,87963000,2347000.0,85616000.0,15984000.0,3114000.0,19308000.0,47211000.0
2100832,2015,90648000,2813000.0,87835000.0,16021000.0,3971000.0,17923000.0,49920000.0
2100832,2016,104176000,3636000.0,100540000.0,15330000.0,4052000.0,24712000.0,56446000.0
2100832,2017,104064000,3892000.0,100172000.0,15622000.0,3612000.0,24431000.0,56507000.0
2100832,2018,108770000,4104000.0,104666000.0,15123000.0,3805000.0,26338000.0,59400000.0
2100832,2019,117366000,4903000.0,112464000.0,15188000.0,3763000.0,27827000.0,65686000.0
2100832,2020,122607000,5122000.0,117485000.0,16711000.0,3621000.0,28700000.0,68453000.0
2100832,2021,133946000,6508000.0,127438000.0,17379000.0,4424000.0,31609000.0,74025000.0
2100832,2022,152578000,,,,,,
2100832,2023,170117000,,,,,,
2100873,2002,16632000,204000.0,16429000.0,8162000.0,662000.0,1981000.0,5624000.0
2100873,2003,18384000,174000.0,18209000.0,9148000.0,787000.0,2032000.0,6242000.0
2100873,2004,18186000,196000.0,17990000.0,8653000.0,620000.0,2407000.0,6310000.0
2100873,2005,17696000,290000.0,17406000.0,7387000.0,646000.0,2525000.0,6849000.0
2100873,2006,19344000,300000.0,19044000.0,6994000.0,1015000.0,2980000.0,8054000.0
2100873,2007,21869000,307000.0,21562000.0,8234000.0,582000.0,3213000.0,9532000.0
2100873,2008,25413000,319000.0,25094000.0,9670000.0,823000.0,3605000.0,10996000.0
2100873,2009,28313000,380000.0,27933000.0,8847000.0,1038000.0,4587000.0,13461000.0
